Time, pitch,  roll,  yaw, X, Y, Z,Tof, Up,Back,Right,Front, Back,States
10.7999079227448,0.636621377914134,0.511311703634035,-0.005767820538487,0.078403681516647,-0.029223972931504,-0.471695929765701,1.44824719429031,-1,1.7611998319626,2.76416754722596,6.26918554306031,2.18653011322021, State.takeoff
10.9158551692963,0.636621386595093,0.541125561444065,-0.005767821153446,0.093938589096069,-0.031108630821109,-0.578871965408325,1.54361104965217,-1,1.77461493015291,2.76590013504045,6.25575399398804,2.18474245071412, State.takeoff
11.0268533229828,0.636621439591032,0.462832978429368,-0.005767821224294,0.110266089439392,-0.031954973936081,-0.661835670471191,1.62145340443116,-1,1.78898036479951,2.76681590080262,6.24137830734253,2.18370485305787, State.takeoff
11.1431200504303,0.636621410956338,0.393573817378231,-0.005767820816745,0.128293350338936,-0.031890522688627,-0.729363441467285,1.68489396572141,-1,1.80432951450348,2.76698565483094,6.2260274887085,2.18340587615969, State.takeoff
11.2580273151398,0.636621412848032,0.342662487755038,-0.00576782117437,0.147133514285088,-0.031030224636197,-0.781484723091126,1.73655450344087,-1,1.82068932056427,2.76650285720834,6.2096724510193,2.18376851081851, State.takeoff
11.3751378059387,0.636621410623668,0.301166362214215,-0.00576782082836,0.167261898517609,-0.029469631612301,-0.822893142700195,1.77860522270612,-1,1.83808100223542,2.76543211936952,6.19229173660278,2.18472242355347, State.takeoff
11.4860227108002,0.636621460799802,0.266772583544541,-0.005767822267726,0.188120469450951,-0.027347030118108,-0.855026602745056,1.81283318996486,-1,1.85652208328249,2.76382803916933,6.17386674880982,2.18620967864992, State.takeoff
11.5975320339203,0.636621374016525,0.235993934862074,-0.005767820136605,0.2102390229702,-0.024690359830856,-0.880734920501709,1.84070384502486,-1,1.87602806091313,2.76173877716069,6.15438175201416,2.18817853927613, State.takeoff
11.7145619392395,0.636621444734013,0.206567859555383,-0.005767821834607,0.235583409667015,-0.02128241956234,-0.902803122997284,1.88193225860986,-1,1.91827368736267,2.7562861442566,6.11219167709351,2.19337916374208, State.takeoff
11.8321981430054,0.636621393937179,0.181542902479298,-0.005767820969864,0.261050224304199,-0.017587177455425,-0.919415950775146,1.89705562591596,-1,1.94102966785431,2.75300526618962,6.08946800231934,2.19652795791628, State.takeoff
11.9511919021606,0.636621459397963,0.072824894126881,-0.00576782246805,0.289329022169113,-0.013298413716257,-0.933307528495789,1.90941786766085,-1,1.96488177776337,2.74940514564514,6.0656533241272,2.19997811317445, State.takeoff
12.0618789196014,0.636621391829351,0.080982628138033,-0.005767821555215,0.316836714744568,-0.009137960150838,-0.943570017814636,1.91955327987692,-1,1.9898316860199,2.7456259727479,6.04074096679688,2.20361709594732, State.takeoff
12.1750135421753,0.636621357471998,0.088499034940686,-0.005767821669802,0.346442013978958,-0.004694337025285,-0.952060878276825,1.92788159847265,-1,2.01588201522828,2.74171996116639,6.01472997665406,2.20738077163698, State.takeoff
12.2902011871338,0.636621383151736,0.087884467973037,-0.005767821657873,0.374096244573593,-0.000555509817787,-0.958239495754242,1.93473029136686,-1,2.04303479194641,2.73766374588029,5.98761796951294,2.21128797531129, State.takeoff
12.4099698066711,0.636621420595902,0.08282152630269,-0.005767821661955,0.408041119575501,0.00451040500775,-0.964138865470886,1.94037222862376,-1,2.07129287719728,2.73345136642456,5.95940399169922,2.21534371376038, State.takeoff
12.5201790332794,0.636621380441175,0.076251925450947,-0.005767821121155,0.440798610448837,0.009376336820424,-0.968540251255035,1.94503164291437,-1,2.10065460205079,2.72908759117128,5.93008470535279,2.21954488754278, State.takeoff
12.6336784362793,0.357451112753401,0.068752670583653,-0.00543212892277,0.474809020757675,0.014401778578758,-0.972147285938263,1.94888699054746,-1,2.13111972808838,2.72458100318913,5.89965534210205,2.22388291358954, State.takeoff
12.7442908287048,0.140114488853706,0.06104754838997,-0.005157470116173,0.509588062763214,0.0195715688169,-0.975233793258667,1.95202493667635,-1,2.16251707077026,2.71994185447705,5.86794757843021,2.22834753990174, State.takeoff
12.8621137142181,0.050440938004473,0.053076280122743,-0.005035399659752,0.54751056432724,0.025304533541203,-0.978129029273987,1.95728397369913,-1,2.2268922328949,2.71031498908998,5.80354547500612,2.23761868476869, State.takeoff
12.9760231971741,0.019104036884007,-0.078033437719705,-0.005004882349013,0.583633661270142,0.030836369842291,-0.980475187301636,1.95944499969547,-1,2.25930166244507,2.7053647041321,5.7711820602417,2.24238944053652, State.takeoff
13.0866811275482,0.007417584580121,-0.032562256063861,-0.005004882090252,0.618819713592529,0.036109775304794,-0.982414901256561,1.96131265163458,-1,2.29173111915588,2.70048141479496,5.73880100250245,2.24709367752077, State.takeoff
13.2018620967865,0.003298981437164,1.54157096483583,0.026575837733505,0.653992056846619,0.04171884059906,-0.98402988910675,1.96319246292297,-1,2.3241457939148,2.69602560997021,5.7064175605774,2.25207853317262, State.takeoff
13.3148865699768,0.003176038012731,0.913847693650531,0.119195597852775,0.690089225769043,0.050210360437632,-0.98527866601944,1.96471488475841,-1,2.35653018951416,2.69003272056581,5.67399454116822,2.25849223136903, State.takeoff
