Time ,pitch ,roll ,yaw ,X , Y ,Z ,VX ,VY ,VZ ,Range_Up ,Range_Front,Range_Back ,Range_Right ,Range_Left,State 
0.027026891708374023, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.1439495086669922, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.2543482780456543, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.3731975555419922, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.49330806732177734, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.7235689163208008, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.8463399410247803, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
0.9562692642211914, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.0622823238372803, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.1795074939727783, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.2913084030151367, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.4062142372131348, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.519235372543335, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.6355583667755127, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.7472591400146484, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.8640928268432617, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
1.9766101837158203, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.087594747543335, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.201749801635742, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.3203327655792236, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.436532735824585, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.5523223876953125, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.666487455368042, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.776517152786255, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
2.884871006011963, -0.0, 0.0, 0.0, 0.0, 0.0, 0.02897280640900141, 0.0, 0.0, 0.0, -1.0, 0.8504025340080449, 0.14959751069546048, 0.7500001192092919, 15.069835662841829, State.safe
